timestamp,user,src_ip,event_type,bytes_transferred,hour,day
2026-06-20 23:37:26.536332,alice,192.168.1.26,login_success,684,16,2026-06-20
2026-06-20 23:42:46.536332,eve,192.168.1.25,login_success,1224,16,2026-06-20
2026-06-20 23:49:46.536332,bob,192.168.1.11,login_success,397,16,2026-06-20
2026-06-20 23:55:37.536332,carol,192.168.1.11,login_success,1208,16,2026-06-20
2026-06-21 00:07:10.536332,frank,192.168.1.19,login_success,1282,16,2026-06-21
2026-06-21 00:12:56.536332,alice,192.168.1.18,login_success,1384,16,2026-06-21
2026-06-21 00:17:57.536332,frank,192.168.1.17,login_success,1258,16,2026-06-21
2026-06-21 00:24:17.536332,frank,192.168.1.11,login_success,1036,16,2026-06-21
2026-06-21 00:27:34.536332,dave,192.168.1.29,login_success,1439,17,2026-06-21
2026-06-21 00:28:19.536332,frank,192.168.1.27,login_success,416,17,2026-06-21
2026-06-21 00:34:20.536332,bob,192.168.1.15,login_success,1474,17,2026-06-21
2026-06-21 00:37:33.536332,carol,192.168.1.20,login_success,694,17,2026-06-21
2026-06-21 00:56:02.536332,carol,192.168.1.11,login_success,325,17,2026-06-21
2026-06-21 01:00:47.536332,carol,192.168.1.24,login_success,1262,17,2026-06-21
2026-06-21 01:02:04.536332,bob,192.168.1.10,login_success,441,17,2026-06-21
2026-06-21 01:05:24.536332,bob,192.168.1.18,login_success,892,17,2026-06-21
2026-06-21 01:10:25.536332,eve,192.168.1.25,login_success,1407,17,2026-06-21
2026-06-21 01:11:05.536332,alice,192.168.1.25,login_success,1446,17,2026-06-21
2026-06-21 01:11:09.536332,dave,192.168.1.21,login_failed,0,17,2026-06-21
2026-06-21 01:15:03.536332,bob,192.168.1.20,login_success,1408,17,2026-06-21
2026-06-21 01:20:39.536332,alice,192.168.1.17,login_success,475,17,2026-06-21
2026-06-21 01:30:59.536332,dave,192.168.1.25,login_success,716,18,2026-06-21
2026-06-21 01:35:01.536332,dave,192.168.1.19,login_success,583,18,2026-06-21
2026-06-21 01:40:17.536332,frank,192.168.1.27,login_success,574,18,2026-06-21
2026-06-21 01:51:38.536332,alice,192.168.1.26,login_success,1214,18,2026-06-21
2026-06-21 02:07:01.536332,bob,192.168.1.15,login_failed,0,18,2026-06-21
2026-06-21 02:11:26.536332,eve,192.168.1.27,login_success,350,18,2026-06-21
2026-06-21 02:14:32.536332,carol,192.168.1.20,login_success,328,18,2026-06-21
2026-06-21 02:14:37.536332,frank,192.168.1.15,login_success,945,18,2026-06-21
2026-06-21 02:17:13.536332,dave,192.168.1.10,login_success,507,18,2026-06-21
2026-06-21 02:17:21.536332,frank,192.168.1.25,login_success,1231,18,2026-06-21
2026-06-21 02:19:59.536332,dave,192.168.1.16,login_success,868,18,2026-06-21
2026-06-21 02:20:58.536332,carol,192.168.1.29,login_success,1091,18,2026-06-21
2026-06-21 02:48:11.536332,alice,192.168.1.10,login_success,502,19,2026-06-21
2026-06-21 02:54:48.536332,carol,192.168.1.27,login_success,787,19,2026-06-21
2026-06-21 02:58:36.536332,carol,192.168.1.11,login_success,1368,19,2026-06-21
2026-06-21 03:12:53.536332,carol,192.168.1.11,login_success,1186,19,2026-06-21
2026-06-21 03:24:55.536332,dave,192.168.1.12,login_success,943,19,2026-06-21
2026-06-21 03:31:03.536332,eve,192.168.1.22,login_success,1209,20,2026-06-21
2026-06-21 03:37:09.536332,bob,192.168.1.28,login_success,903,20,2026-06-21
2026-06-21 04:05:08.536332,eve,192.168.1.23,login_success,774,20,2026-06-21
2026-06-21 04:12:03.536332,eve,192.168.1.21,login_success,1384,20,2026-06-21
2026-06-21 04:17:36.536332,alice,192.168.1.12,login_success,1443,20,2026-06-21
2026-06-21 04:18:16.536332,bob,192.168.1.26,login_failed,0,20,2026-06-21
2026-06-21 04:35:47.536332,dave,192.168.1.26,login_success,596,21,2026-06-21
2026-06-21 04:46:39.536332,eve,192.168.1.24,login_success,1200,21,2026-06-21
2026-06-21 04:59:10.536332,eve,192.168.1.18,login_success,924,21,2026-06-21
2026-06-21 05:08:26.536332,dave,192.168.1.13,login_success,218,21,2026-06-21
2026-06-21 05:17:43.536332,bob,192.168.1.28,login_success,654,21,2026-06-21
2026-06-21 05:19:20.536332,frank,192.168.1.23,login_success,1021,21,2026-06-21
2026-06-21 05:24:19.536332,eve,192.168.1.20,login_success,1050,21,2026-06-21
2026-06-21 05:44:11.536332,carol,192.168.1.10,login_success,301,22,2026-06-21
2026-06-21 05:48:25.536332,dave,192.168.1.10,login_success,504,22,2026-06-21
2026-06-21 05:58:05.536332,carol,192.168.1.10,login_success,490,22,2026-06-21
2026-06-21 06:10:59.536332,eve,192.168.1.10,login_success,935,22,2026-06-21
2026-06-21 07:57:32.536332,eve,192.168.1.14,login_success,1226,0,2026-06-21
2026-06-21 08:14:49.536332,carol,192.168.1.27,login_success,1141,0,2026-06-21
2026-06-21 08:30:59.536332,bob,192.168.1.14,login_success,864,1,2026-06-21
2026-06-21 08:41:20.536332,bob,192.168.1.17,login_success,211,1,2026-06-21
2026-06-21 08:41:48.536332,eve,192.168.1.22,login_success,1356,1,2026-06-21
2026-06-21 09:01:55.536332,alice,192.168.1.20,login_success,503,1,2026-06-21
2026-06-21 10:15:27.536332,frank,192.168.1.28,login_success,982,2,2026-06-21
2026-06-21 11:17:55.536332,frank,192.168.1.19,login_success,697,3,2026-06-21
2026-06-21 11:27:43.536332,dave,192.168.1.12,login_success,818,4,2026-06-21
2026-06-21 12:14:00.536332,carol,192.168.1.21,login_success,1214,4,2026-06-21
2026-06-21 13:21:49.536332,alice,192.168.1.17,login_success,598,5,2026-06-21
2026-06-21 15:12:38.536332,alice,192.168.1.22,login_success,988,7,2026-06-21
2026-06-21 15:28:16.536332,carol,192.168.1.27,login_success,1163,8,2026-06-21
2026-06-21 15:34:00.536332,dave,192.168.1.24,login_success,572,8,2026-06-21
2026-06-21 15:37:32.536332,frank,192.168.1.26,login_success,869,8,2026-06-21
2026-06-21 15:40:12.536332,dave,192.168.1.20,login_failed,0,8,2026-06-21
2026-06-21 15:46:02.536332,frank,192.168.1.11,login_success,1379,8,2026-06-21
2026-06-21 15:52:15.536332,bob,192.168.1.14,login_success,950,8,2026-06-21
2026-06-21 15:52:46.536332,bob,192.168.1.25,login_success,1367,8,2026-06-21
2026-06-21 16:00:09.536332,frank,192.168.1.28,login_success,305,8,2026-06-21
2026-06-21 16:00:22.536332,dave,192.168.1.26,login_success,490,8,2026-06-21
2026-06-21 16:01:06.536332,frank,192.168.1.17,login_success,1207,8,2026-06-21
2026-06-21 16:08:56.536332,alice,192.168.1.23,login_success,201,8,2026-06-21
2026-06-21 16:13:35.536332,alice,192.168.1.17,login_success,693,8,2026-06-21
2026-06-21 16:26:18.536332,eve,192.168.1.16,login_success,358,9,2026-06-21
2026-06-21 16:32:44.536332,eve,192.168.1.14,login_failed,0,9,2026-06-21
2026-06-21 16:34:25.536332,bob,192.168.1.16,login_failed,0,9,2026-06-21
2026-06-21 16:47:36.536332,dave,192.168.1.29,login_success,1486,9,2026-06-21
2026-06-21 16:52:20.536332,carol,192.168.1.21,login_success,549,9,2026-06-21
2026-06-21 17:03:38.536332,carol,192.168.1.15,login_failed,0,9,2026-06-21
2026-06-21 17:08:20.536332,frank,192.168.1.12,login_success,1331,9,2026-06-21
2026-06-21 17:09:48.536332,dave,192.168.1.25,login_success,1108,9,2026-06-21
2026-06-21 17:20:50.536332,alice,192.168.1.20,login_success,1262,9,2026-06-21
2026-06-21 17:26:19.536332,carol,192.168.1.19,login_success,1086,10,2026-06-21
2026-06-21 17:30:08.536332,dave,192.168.1.27,login_success,1090,10,2026-06-21
2026-06-21 17:38:31.536332,carol,192.168.1.27,login_success,644,10,2026-06-21
2026-06-21 17:39:21.536332,frank,192.168.1.13,login_success,1395,10,2026-06-21
2026-06-21 17:40:29.536332,alice,192.168.1.18,login_success,1341,10,2026-06-21
2026-06-21 17:41:07.536332,bob,192.168.1.29,login_failed,0,10,2026-06-21
2026-06-21 17:42:00.536332,alice,192.168.1.12,login_success,235,10,2026-06-21
2026-06-21 17:44:18.536332,frank,192.168.1.15,login_success,340,10,2026-06-21
2026-06-21 17:49:34.536332,eve,192.168.1.11,login_success,1151,10,2026-06-21
2026-06-21 17:49:39.536332,frank,192.168.1.21,login_success,1307,10,2026-06-21
2026-06-21 17:55:36.536332,bob,192.168.1.10,login_success,497,10,2026-06-21
2026-06-21 18:20:03.536332,frank,192.168.1.22,login_failed,0,10,2026-06-21
2026-06-21 18:22:17.536332,eve,192.168.1.27,login_success,758,10,2026-06-21
2026-06-21 18:24:42.536332,bob,192.168.1.26,login_failed,0,10,2026-06-21
2026-06-21 18:30:43.536332,frank,192.168.1.29,login_success,209,11,2026-06-21
2026-06-21 18:42:11.536332,dave,192.168.1.14,login_success,720,11,2026-06-21
2026-06-21 18:44:41.536332,eve,192.168.1.14,login_success,351,11,2026-06-21
2026-06-21 18:46:25.536332,bob,192.168.1.14,login_success,881,11,2026-06-21
2026-06-21 18:52:55.536332,bob,192.168.1.28,login_success,919,11,2026-06-21
2026-06-21 19:01:06.536332,carol,192.168.1.29,login_success,577,11,2026-06-21
2026-06-21 19:02:31.536332,bob,192.168.1.14,login_success,783,11,2026-06-21
2026-06-21 19:11:04.536332,bob,192.168.1.10,login_success,1377,11,2026-06-21
2026-06-21 19:13:17.536332,dave,192.168.1.23,login_success,1058,11,2026-06-21
2026-06-21 19:20:37.536332,dave,192.168.1.17,login_success,1183,11,2026-06-21
2026-06-21 19:21:21.536332,alice,192.168.1.27,login_success,1249,11,2026-06-21
2026-06-21 19:23:07.536332,eve,192.168.1.27,login_success,1272,11,2026-06-21
2026-06-21 19:26:45.536332,eve,192.168.1.18,login_success,1390,12,2026-06-21
2026-06-21 19:33:29.536332,dave,192.168.1.21,login_success,1056,12,2026-06-21
2026-06-21 19:34:46.536332,bob,192.168.1.15,login_success,1283,12,2026-06-21
2026-06-21 19:35:09.536332,dave,192.168.1.10,login_success,1114,12,2026-06-21
2026-06-21 19:36:51.536332,dave,192.168.1.14,login_success,345,12,2026-06-21
2026-06-21 19:39:40.536332,alice,192.168.1.25,login_failed,0,12,2026-06-21
2026-06-21 19:44:25.536332,frank,192.168.1.18,login_success,730,12,2026-06-21
2026-06-21 19:52:22.536332,eve,192.168.1.22,login_success,780,12,2026-06-21
2026-06-21 19:56:41.536332,dave,192.168.1.17,login_success,441,12,2026-06-21
2026-06-21 19:58:03.536332,alice,192.168.1.17,login_success,1331,12,2026-06-21
2026-06-21 20:03:31.536332,frank,192.168.1.11,login_success,682,12,2026-06-21
2026-06-21 20:03:33.536332,eve,192.168.1.17,login_success,1425,12,2026-06-21
2026-06-21 20:11:17.536332,frank,192.168.1.28,login_success,886,12,2026-06-21
2026-06-21 20:13:10.536332,dave,192.168.1.29,login_failed,0,12,2026-06-21
2026-06-21 20:24:14.536332,bob,192.168.1.16,login_success,1192,12,2026-06-21
2026-06-21 20:30:43.536332,bob,192.168.1.28,login_success,849,13,2026-06-21
2026-06-21 20:37:15.536332,carol,192.168.1.19,login_success,618,13,2026-06-21
2026-06-21 20:41:17.536332,frank,192.168.1.15,login_success,1300,13,2026-06-21
2026-06-21 20:45:25.536332,dave,192.168.1.28,login_failed,0,13,2026-06-21
2026-06-21 20:49:32.536332,bob,192.168.1.20,login_success,1120,13,2026-06-21
2026-06-21 20:54:07.536332,eve,192.168.1.11,login_success,1187,13,2026-06-21
2026-06-21 20:58:31.536332,frank,192.168.1.11,login_success,861,13,2026-06-21
2026-06-21 21:00:21.536332,frank,192.168.1.11,login_success,1004,13,2026-06-21
2026-06-21 21:01:52.536332,bob,192.168.1.15,login_success,969,13,2026-06-21
2026-06-21 21:05:20.536332,frank,192.168.1.22,login_success,640,13,2026-06-21
2026-06-21 21:09:30.536332,dave,192.168.1.24,login_success,1383,13,2026-06-21
2026-06-21 21:10:43.536332,alice,192.168.1.24,login_success,708,13,2026-06-21
2026-06-21 21:11:47.536332,eve,192.168.1.15,login_success,1477,13,2026-06-21
2026-06-21 21:20:06.536332,frank,192.168.1.11,login_success,462,13,2026-06-21
2026-06-21 21:22:41.536332,dave,192.168.1.23,login_success,1168,13,2026-06-21
2026-06-21 21:22:42.536332,dave,192.168.1.12,login_success,789,13,2026-06-21
2026-06-21 21:25:12.536332,carol,192.168.1.29,login_success,1441,14,2026-06-21
2026-06-21 21:25:36.536332,alice,192.168.1.24,login_success,658,14,2026-06-21
2026-06-21 21:34:51.536332,eve,192.168.1.29,login_failed,0,14,2026-06-21
2026-06-21 21:36:06.536332,carol,192.168.1.11,login_failed,0,14,2026-06-21
2026-06-21 21:36:26.536332,carol,192.168.1.11,login_success,820,14,2026-06-21
2026-06-21 21:44:18.536332,alice,192.168.1.13,login_success,753,14,2026-06-21
2026-06-21 21:51:08.536332,carol,192.168.1.29,login_success,487,14,2026-06-21
2026-06-21 21:51:16.536332,dave,192.168.1.19,login_success,836,14,2026-06-21
2026-06-21 21:54:23.536332,eve,192.168.1.29,login_success,501,14,2026-06-21
2026-06-21 21:56:51.536332,alice,192.168.1.29,login_success,1198,14,2026-06-21
2026-06-21 22:05:08.536332,bob,192.168.1.16,login_success,1390,14,2026-06-21
2026-06-21 22:05:32.536332,bob,192.168.1.11,login_success,1325,14,2026-06-21
2026-06-21 22:07:41.536332,eve,192.168.1.27,login_success,1390,14,2026-06-21
2026-06-21 22:21:28.536332,eve,192.168.1.25,login_success,899,14,2026-06-21
2026-06-21 22:30:27.536332,eve,192.168.1.19,login_success,1198,15,2026-06-21
2026-06-21 22:30:46.536332,carol,192.168.1.22,login_success,552,15,2026-06-21
2026-06-21 22:43:27.536332,frank,192.168.1.18,login_success,847,15,2026-06-21
2026-06-21 22:46:30.536332,bob,192.168.1.16,login_success,1293,15,2026-06-21
2026-06-21 23:04:00.536332,frank,192.168.1.26,login_success,624,15,2026-06-21
2026-06-21 23:17:01.536332,eve,192.168.1.12,login_success,272,15,2026-06-21
2026-06-21 23:26:26.536332,alice,192.168.1.16,login_success,975,16,2026-06-21
2026-06-21 23:52:35.536332,carol,192.168.1.26,login_success,1155,16,2026-06-21
2026-06-21 23:56:48.536332,eve,192.168.1.17,login_success,359,16,2026-06-21
2026-06-22 00:01:28.536332,frank,192.168.1.25,login_success,627,16,2026-06-22
2026-06-22 00:01:36.536332,bob,192.168.1.29,login_success,716,16,2026-06-22
2026-06-22 00:10:15.536332,alice,192.168.1.13,login_success,348,16,2026-06-22
2026-06-22 00:25:37.536332,carol,192.168.1.18,login_success,257,17,2026-06-22
2026-06-22 00:34:14.536332,carol,192.168.1.22,login_success,553,17,2026-06-22
2026-06-22 00:45:46.536332,frank,192.168.1.20,login_failed,0,17,2026-06-22
2026-06-22 00:46:19.536332,frank,192.168.1.16,login_success,580,17,2026-06-22
2026-06-22 00:46:22.536332,eve,192.168.1.10,login_success,541,17,2026-06-22
2026-06-22 00:49:08.536332,carol,192.168.1.20,login_success,1487,17,2026-06-22
2026-06-22 00:54:47.536332,frank,192.168.1.11,login_success,969,17,2026-06-22
2026-06-22 00:55:06.536332,eve,192.168.1.20,login_success,1395,17,2026-06-22
2026-06-22 01:00:31.536332,eve,192.168.1.20,login_failed,0,17,2026-06-22
2026-06-22 01:05:31.536332,eve,192.168.1.29,login_success,315,17,2026-06-22
2026-06-22 01:09:59.536332,alice,192.168.1.25,login_success,861,17,2026-06-22
2026-06-22 01:15:01.536332,eve,192.168.1.27,login_success,1482,17,2026-06-22
2026-06-22 01:16:36.536332,dave,192.168.1.11,login_success,1213,17,2026-06-22
2026-06-22 01:16:55.536332,carol,192.168.1.12,login_success,1432,17,2026-06-22
2026-06-22 01:18:08.536332,carol,192.168.1.25,login_success,1353,17,2026-06-22
2026-06-22 01:18:30.536332,frank,192.168.1.20,login_success,813,17,2026-06-22
2026-06-22 01:23:27.536332,frank,192.168.1.14,login_success,926,17,2026-06-22
2026-06-22 01:26:48.536332,eve,192.168.1.14,login_success,817,18,2026-06-22
2026-06-22 01:37:18.536332,frank,192.168.1.26,login_success,645,18,2026-06-22
2026-06-22 01:44:46.536332,alice,192.168.1.26,login_success,869,18,2026-06-22
2026-06-22 01:49:42.536332,alice,192.168.1.10,login_success,254,18,2026-06-22
2026-06-22 01:58:16.536332,carol,192.168.1.11,login_success,510,18,2026-06-22
2026-06-22 02:08:05.536332,alice,192.168.1.24,login_success,832,18,2026-06-22
2026-06-22 02:14:09.536332,dave,192.168.1.26,login_success,407,18,2026-06-22
2026-06-22 02:21:12.536332,carol,192.168.1.16,login_success,1216,18,2026-06-22
2026-06-22 02:37:09.536332,eve,192.168.1.20,login_success,563,19,2026-06-22
2026-06-22 02:44:56.536332,eve,192.168.1.12,login_failed,0,19,2026-06-22
2026-06-22 02:46:26.536332,alice,192.168.1.26,login_success,1327,19,2026-06-22
2026-06-22 03:13:16.536332,bob,192.168.1.20,login_success,1471,19,2026-06-22
2026-06-22 03:14:25.536332,carol,192.168.1.14,login_success,520,19,2026-06-22
2026-06-22 03:14:39.536332,alice,192.168.1.28,login_success,829,19,2026-06-22
2026-06-22 03:35:14.536332,eve,192.168.1.27,login_success,983,20,2026-06-22
2026-06-22 03:45:14.536332,frank,192.168.1.19,login_success,937,20,2026-06-22
2026-06-22 03:57:03.536332,carol,192.168.1.27,login_success,659,20,2026-06-22
2026-06-22 04:01:12.536332,carol,192.168.1.29,login_success,708,20,2026-06-22
2026-06-22 04:22:18.536332,alice,192.168.1.14,login_success,680,20,2026-06-22
2026-06-22 04:26:27.536332,alice,192.168.1.13,login_success,960,21,2026-06-22
2026-06-22 04:49:00.536332,dave,192.168.1.15,login_success,1168,21,2026-06-22
2026-06-22 05:10:35.536332,frank,192.168.1.24,login_success,648,21,2026-06-22
2026-06-22 05:30:56.536332,dave,192.168.1.28,login_success,342,22,2026-06-22
2026-06-22 05:31:26.536332,frank,192.168.1.24,login_success,1324,22,2026-06-22
2026-06-22 05:33:02.536332,frank,192.168.1.24,login_success,541,22,2026-06-22
2026-06-22 06:04:19.536332,bob,192.168.1.27,login_success,605,22,2026-06-22
2026-06-22 06:55:11.536332,bob,192.168.1.29,login_success,760,23,2026-06-22
2026-06-22 08:41:55.536332,bob,192.168.1.20,login_success,1439,1,2026-06-22
2026-06-22 09:26:01.536332,carol,192.168.1.25,login_success,1147,2,2026-06-22
2026-06-22 10:15:52.536332,dave,192.168.1.25,login_success,1230,2,2026-06-22
2026-06-22 10:54:51.536332,carol,192.168.1.29,login_success,777,3,2026-06-22
2026-06-22 13:45:32.536332,carol,192.168.1.27,login_success,1021,6,2026-06-22
2026-06-22 13:54:22.536332,bob,192.168.1.29,login_success,363,6,2026-06-22
2026-06-22 14:01:05.536332,dave,192.168.1.13,login_success,452,6,2026-06-22
2026-06-22 14:40:32.536332,dave,192.168.1.22,login_success,535,7,2026-06-22
2026-06-22 15:29:18.536332,frank,192.168.1.28,login_success,1098,8,2026-06-22
2026-06-22 15:30:34.536332,eve,192.168.1.22,login_failed,0,8,2026-06-22
2026-06-22 15:38:40.536332,carol,192.168.1.28,login_success,1396,8,2026-06-22
2026-06-22 15:38:49.536332,eve,192.168.1.10,login_success,1163,8,2026-06-22
2026-06-22 15:43:21.536332,dave,192.168.1.16,login_success,1302,8,2026-06-22
2026-06-22 15:45:28.536332,alice,192.168.1.12,login_success,1193,8,2026-06-22
2026-06-22 15:52:47.536332,eve,192.168.1.20,login_success,682,8,2026-06-22
2026-06-22 15:59:41.536332,frank,192.168.1.12,login_success,1101,8,2026-06-22
2026-06-22 16:02:35.536332,eve,192.168.1.13,login_success,1340,8,2026-06-22
2026-06-22 16:03:03.536332,eve,192.168.1.22,login_success,1116,8,2026-06-22
2026-06-22 16:12:56.536332,dave,192.168.1.13,login_success,1248,8,2026-06-22
2026-06-22 16:13:06.536332,dave,192.168.1.27,login_success,736,8,2026-06-22
2026-06-22 16:15:55.536332,dave,192.168.1.21,login_success,1235,8,2026-06-22
2026-06-22 16:17:25.536332,dave,192.168.1.12,login_success,681,8,2026-06-22
2026-06-22 16:19:05.536332,alice,192.168.1.21,login_success,327,8,2026-06-22
2026-06-22 16:30:05.536332,dave,192.168.1.24,login_success,1283,9,2026-06-22
2026-06-22 16:32:57.536332,alice,192.168.1.14,login_failed,0,9,2026-06-22
2026-06-22 16:34:15.536332,frank,192.168.1.14,login_success,453,9,2026-06-22
2026-06-22 16:38:39.536332,bob,192.168.1.16,login_success,871,9,2026-06-22
2026-06-22 16:40:24.536332,dave,192.168.1.20,login_success,646,9,2026-06-22
2026-06-22 17:00:21.536332,carol,192.168.1.23,login_success,242,9,2026-06-22
2026-06-22 17:10:21.536332,dave,192.168.1.27,login_success,589,9,2026-06-22
2026-06-22 17:11:53.536332,dave,192.168.1.14,login_success,1353,9,2026-06-22
2026-06-22 17:17:19.536332,carol,192.168.1.10,login_success,1188,9,2026-06-22
2026-06-22 17:22:32.536332,alice,192.168.1.27,login_success,1045,9,2026-06-22
2026-06-22 17:22:47.536332,dave,192.168.1.29,login_success,862,9,2026-06-22
2026-06-22 17:25:33.536332,frank,192.168.1.17,login_success,841,10,2026-06-22
2026-06-22 17:34:43.536332,carol,192.168.1.24,login_success,1279,10,2026-06-22
2026-06-22 17:36:26.536332,eve,192.168.1.24,login_success,977,10,2026-06-22
2026-06-22 17:47:59.536332,eve,192.168.1.25,login_success,889,10,2026-06-22
2026-06-22 17:49:19.536332,dave,192.168.1.29,login_success,544,10,2026-06-22
2026-06-22 17:58:02.536332,eve,192.168.1.12,login_success,656,10,2026-06-22
2026-06-22 18:10:20.536332,dave,192.168.1.12,login_success,1476,10,2026-06-22
2026-06-22 18:10:29.536332,eve,192.168.1.28,login_success,581,10,2026-06-22
2026-06-22 18:30:05.536332,carol,192.168.1.18,login_success,1483,11,2026-06-22
2026-06-22 18:33:36.536332,carol,192.168.1.10,login_success,984,11,2026-06-22
2026-06-22 18:34:59.536332,eve,192.168.1.19,login_success,1303,11,2026-06-22
2026-06-22 18:40:27.536332,frank,192.168.1.12,login_success,348,11,2026-06-22
2026-06-22 18:55:26.536332,dave,192.168.1.28,login_success,1082,11,2026-06-22
2026-06-22 19:02:07.536332,frank,192.168.1.19,login_success,963,11,2026-06-22
2026-06-22 19:04:00.536332,eve,192.168.1.10,login_success,389,11,2026-06-22
2026-06-22 19:08:37.536332,eve,192.168.1.19,login_success,1379,11,2026-06-22
2026-06-22 19:11:18.536332,carol,192.168.1.19,login_success,462,11,2026-06-22
2026-06-22 19:11:47.536332,alice,192.168.1.25,login_success,599,11,2026-06-22
2026-06-22 19:16:44.536332,carol,192.168.1.25,login_success,808,11,2026-06-22
2026-06-22 19:35:26.536332,carol,192.168.1.25,login_success,682,12,2026-06-22
2026-06-22 19:38:33.536332,carol,192.168.1.11,login_success,1286,12,2026-06-22
2026-06-22 20:03:56.536332,dave,192.168.1.23,login_success,621,12,2026-06-22
2026-06-22 20:06:13.536332,alice,192.168.1.11,login_success,967,12,2026-06-22
2026-06-22 20:07:25.536332,bob,192.168.1.18,login_success,1019,12,2026-06-22
2026-06-22 20:12:04.536332,eve,192.168.1.14,login_success,1444,12,2026-06-22
2026-06-22 20:14:21.536332,dave,192.168.1.15,login_success,1454,12,2026-06-22
2026-06-22 20:15:41.536332,bob,192.168.1.26,login_success,619,12,2026-06-22
2026-06-22 20:19:59.536332,alice,192.168.1.14,login_success,323,12,2026-06-22
2026-06-22 20:31:55.536332,carol,192.168.1.23,login_success,585,13,2026-06-22
2026-06-22 20:42:14.536332,carol,192.168.1.28,login_success,445,13,2026-06-22
2026-06-22 20:46:40.536332,bob,192.168.1.20,login_success,849,13,2026-06-22
2026-06-22 20:49:40.536332,eve,192.168.1.11,login_success,1406,13,2026-06-22
2026-06-22 20:50:26.536332,frank,192.168.1.17,login_success,941,13,2026-06-22
2026-06-22 20:58:52.536332,carol,192.168.1.24,login_success,709,13,2026-06-22
2026-06-22 20:59:57.536332,alice,192.168.1.10,login_success,1100,13,2026-06-22
2026-06-22 21:04:55.536332,carol,192.168.1.20,login_success,604,13,2026-06-22
2026-06-22 21:08:42.536332,carol,192.168.1.14,login_success,797,13,2026-06-22
2026-06-22 21:11:40.536332,bob,192.168.1.26,login_success,860,13,2026-06-22
2026-06-22 21:12:45.536332,bob,192.168.1.22,login_success,654,13,2026-06-22
2026-06-22 21:26:58.536332,alice,192.168.1.29,login_success,1436,14,2026-06-22
2026-06-22 21:41:15.536332,alice,192.168.1.24,login_success,664,14,2026-06-22
2026-06-22 21:47:11.536332,carol,192.168.1.16,login_success,692,14,2026-06-22
2026-06-22 21:49:39.536332,frank,192.168.1.28,login_success,871,14,2026-06-22
2026-06-22 21:51:03.536332,frank,192.168.1.24,login_success,441,14,2026-06-22
2026-06-22 22:07:54.536332,eve,192.168.1.13,login_success,537,14,2026-06-22
2026-06-22 22:10:04.536332,eve,192.168.1.14,login_success,372,14,2026-06-22
2026-06-22 22:16:08.536332,frank,192.168.1.15,login_success,363,14,2026-06-22
2026-06-22 22:24:14.536332,frank,192.168.1.20,login_success,1194,14,2026-06-22
2026-06-22 22:30:59.536332,eve,192.168.1.18,login_failed,0,15,2026-06-22
2026-06-22 22:31:06.536332,dave,192.168.1.16,login_success,745,15,2026-06-22
2026-06-22 22:41:07.536332,carol,192.168.1.11,login_success,507,15,2026-06-22
2026-06-22 22:49:21.536332,alice,192.168.1.18,login_success,382,15,2026-06-22
2026-06-22 23:04:38.536332,dave,192.168.1.18,login_success,823,15,2026-06-22
2026-06-22 23:06:37.536332,alice,192.168.1.22,login_failed,0,15,2026-06-22
2026-06-22 23:14:25.536332,dave,192.168.1.14,login_failed,0,15,2026-06-22
2026-06-22 23:17:13.536332,alice,192.168.1.25,login_success,828,15,2026-06-22
2026-06-22 23:24:09.536332,bob,192.168.1.25,login_success,709,15,2026-06-22
2026-06-22 23:25:29.536332,dave,192.168.1.25,login_success,220,16,2026-06-22
2026-06-22 23:27:18.536332,frank,192.168.1.11,login_failed,0,16,2026-06-22
2026-06-22 23:32:33.536332,carol,192.168.1.20,login_success,824,16,2026-06-22
2026-06-22 23:32:59.536332,frank,192.168.1.28,login_success,624,16,2026-06-22
2026-06-22 23:36:32.536332,dave,192.168.1.16,login_failed,0,16,2026-06-22
2026-06-22 23:38:57.536332,frank,192.168.1.25,login_success,596,16,2026-06-22
2026-06-22 23:40:28.536332,eve,192.168.1.19,login_success,328,16,2026-06-22
2026-06-22 23:42:06.536332,dave,192.168.1.28,login_success,753,16,2026-06-22
2026-06-22 23:44:41.536332,alice,192.168.1.21,login_success,1343,16,2026-06-22
2026-06-22 23:48:31.536332,carol,192.168.1.12,login_success,391,16,2026-06-22
2026-06-22 23:52:22.536332,alice,192.168.1.27,login_success,753,16,2026-06-22
2026-06-22 23:56:02.536332,dave,192.168.1.16,login_success,592,16,2026-06-22
2026-06-22 23:56:31.536332,dave,192.168.1.10,login_success,1353,16,2026-06-22
2026-06-23 00:08:16.536332,frank,192.168.1.12,login_success,304,16,2026-06-23
2026-06-23 00:18:26.536332,carol,192.168.1.16,login_success,216,16,2026-06-23
2026-06-23 00:25:08.536332,carol,192.168.1.13,login_success,958,17,2026-06-23
2026-06-23 00:45:04.536332,eve,192.168.1.27,login_success,1144,17,2026-06-23
2026-06-23 00:46:48.536332,frank,192.168.1.22,login_success,399,17,2026-06-23
2026-06-23 00:50:04.536332,frank,192.168.1.26,login_success,1233,17,2026-06-23
2026-06-23 00:54:36.536332,eve,192.168.1.12,login_success,1001,17,2026-06-23
2026-06-23 00:54:40.536332,eve,192.168.1.14,login_success,441,17,2026-06-23
2026-06-23 01:12:06.536332,alice,192.168.1.25,login_success,988,17,2026-06-23
2026-06-23 01:12:34.536332,alice,192.168.1.11,login_success,431,17,2026-06-23
